tweet_id	ses	timestamp	tweet_text	user_id	user_name	user_screen_name	tweet_loc_	user_loc_	off	resp	stereo
1566157578882764800	yes	Sat Sep 03 20:13:59 +0000 2022	@MarshaBlackburn Sad thing is, these people have to add it as income, some single moms and low income families count on the tax credits every year to pay bills off, adding $10,000 to $20,000to their income put them in a higher tax bracket, and if states have income taxes, they will have to pay it	351960435	Ultra MAGA LadyKat47🇺🇸	Lmvm71		United States	no	structural	['dependent on welfare  ', 'single moms  ', 'low income families  ']
1584668857565708288	yes	Mon Oct 24 22:11:12 +0000 2022	@JacquiHeinrich It's like the poor schlubs who had to walk behind the elephants in the circus parade arriving in town.	46674186	Dad	NorvR		United States	yes	individual	['poor  ', 'schlubs  ']
1581461802457497606	yes	Sun Oct 16 01:47:30 +0000 2022	@socialiststeve6 I think we’ll see the US collapse before capitalism unless we build a ton of working class power very soon.	66413399	Radicalize Me	joe_messina		United States	no	structural	[]
1570987484611497984	yes	Sat Sep 17 04:06:18 +0000 2022	@ashtonpittman You're skin color has absolutely nothing to do with cleaning your streets, getting junkies off the sidewalks, feeding people next to u, fixing ur neighbors door, painting ur grandma's house, etc. Learned helplessness should be an embarrassment to any society. And I'm homeless.	1565714961669599232	Jamie Bunfun	JBunfun		United States	yes	individual	['learned helplessness  ', 'homelessness  ', 'dependency  ']
1597936646573674504	yes	Wed Nov 30 12:52:39 +0000 2022	@MarkRuffalo @ReverendWarnock @TeamWarnock What an elitist little DB you are, @MarkRuffalo! Dems have done nothing of substance for poor communities of color despite decades in power and countless millions to spend. I love “celebrities” that won’t go near poor areas of Dem sanctuary cities, but they support Dem crooks🙄	1585947508764721152	Great Scott	SgtScott666		United States	yes	individual	['elitist  ', 'poor communities  ', 'celebrities avoid poor areas  ', 'support crooks  ']
1625296917876940801	yes	Tue Feb 14 00:52:36 +0000 2023	If you saw my bank account you would assume I'm poor.	1290712981651718144	BicMaster	BicMasterGaming		United States	no	individual	[]
1574964058159128576	yes	Wed Sep 28 03:27:47 +0000 2022	Too poor to afford but I can look 🥹	30175984	Ida ᴾʳᵒᵒᶠ	icam1100		United States	no	individual	['poor  ', 'unable to afford']
1628864176222359552	yes	Thu Feb 23 21:07:37 +0000 2023	@DavidWohl @robreiner Meathead is an idiot- Poor slob that he is and the bozos that follow him!	1139345309002272768	houseofcards	wantateslanow		United States	yes	individual	['poor  ', 'slob  ', 'idiot  ', 'bozo  ']
1589745318937010176	yes	Mon Nov 07 22:23:14 +0000 2022	@Tedder130 Did you see how Katrina was coming ashore as a category three, set to impact a wealthy neighborhood, but at the last minute changed course, deviated slightly to the east, and hit the poor neighborhood instead? Weather modification?	973399902901493760	Susilee Dean	susilee_dean		United States	yes	none	['poor  ', 'wealthy neighborhood  ', 'impact on poor neighborhood  ']
1587267208958320643	yes	Tue Nov 01 02:16:07 +0000 2022	@RBReich I have no idea why I bother to read this pap. I was actually employed the past 40 years and received nice compensation and benefits until BHO, during which I received a wage and benefit freeze for four years. During DJT things went amazing, so I retired. Now I have to work again.	1352593954630496258	Notbuyingit	ledbytheinsane		United States	no	individual	[]
1624294300069597185	yes	Sat Feb 11 06:28:33 +0000 2023	@elonmusk @RiaRevealed In minor incursion as @JoeBiden says during his presser "I gave prioritize to the lower class &amp; pick them up" he is corrupt. But Musk prioritizes to lower class truly on @Twitter planet.	2200979150	Taimur Khan	ImTaimurKhan		United States	no	individual	['corrupt  ', 'lower class  ']
1597243505608626176	yes	Mon Nov 28 14:58:21 +0000 2022	Capitalism is extremely inefficient and incapable of meeting the most basic of human needs, its also very poor at putting people to work, as 5% unemployment is considered to be full employment for ideological purposes, bc scarcity must be manufactured to discipline the work force	1508798910860603405	MC Squared	mcsquared34		United States	no	structural	[]
1633275778623217664	yes	Wed Mar 08 01:17:45 +0000 2023	@AustinFC love to see rich, soulless MLS clubs losing to poor, historical Concacaf clubs 😍	3161123458	Ale🇭🇳	aledotcomm		United States	yes	individual	['rich  ', 'soulless  ', 'poor  ']
1565645664876466177	yes	Fri Sep 02 10:19:49 +0000 2022	Hmmm, people are quiet on this one. Is it because the welfare fraud doesn't match...	610512825	Ash	doseofashleigh		United States	yes	individual	['welfare fraud  ', 'dependent on welfare  ']
1629526727952138240	yes	Sat Feb 25 17:00:21 +0000 2023	@IndustryAcctGuy @NYPropertyRight Upstate is a little less pro tenant, but certain judges see landlords as bad people no matter what. They also get free legal for eviction court.	1355160933295935488	Landlord Tycoon	LandlordRev		United States	no	structural	['landlords are bad people  ', 'free legal assistance for eviction court']
1622306679827333120	yes	Sun Feb 05 18:50:28 +0000 2023	Elitist nonsense take. 9 out of 10 times I'll take the political instincts of most working class people without degrees over my esteemed colleagues in the poli-sci department.	2902502876	PNW_Dad_Bod	PNW_Dad_Bod		United States	no	individual	['uneducated  ', 'working class']
1618026292133396480	yes	Tue Jan 24 23:21:44 +0000 2023	@ggreenwald Another good question is how did they all make so much money when they were on a fixed income working for the American people and now they’re all multimillionaires out of nowhere everything is just been together to perfect now and the people are pissed.	1225898684765831168	P K 🏅	NEVERBOW		United States	no	structural	['greedy  ', 'corrupt  ', 'untrustworthy  ']
1593386260709646343	yes	Thu Nov 17 23:31:02 +0000 2022	@DrydenNovelette @randallwoodfin @MsPackyetti @RashidaTlaib The thinking in the South and elsewhere must be that if you're relatively poor, it's your own fault.	342118709	D.I. Dracopoulos	didracopoulos		United States	yes	individual	["it's your own fault  "]
1573132042313043968	yes	Fri Sep 23 02:08:00 +0000 2022	If I take a rich man put him next to a homeless man strip both of them naked the only difference between them would be their perspective about life	1260139746526924801	Tchevski	Tchevski1		United States	no	individual	[]
1613890797211947008	yes	Fri Jan 13 13:28:45 +0000 2023	@lavern_spicer Wow. Go help the homeless if u want to better your community. Putting out tweets showing your complete lack of knowledge isnt a good look.	794151294609059840	Antifa’s Mother	freerange4748		United States	no	individual	[]
1586467835466993666	yes	Sat Oct 29 21:19:41 +0000 2022	@TheNamibian I'm proud to say.. I'm among the people benefits from @Lisa_berry5 company, I just got my payment Of R60,000 from an investment of R5000 all thanks to the trading genius company and miss @Lisa_berry5	1546000394496647170	Patricia A. Kleiber	Patricia_A_Kle		United States	no	individual	[]
1572041495909396483	yes	Tue Sep 20 01:54:34 +0000 2022	@BartBubbly @RockhardRich1 @JenniIn603 @RealSaavedra The people had court dates all over the country because they were registered at random homeless shelters in different states. They are probably trying to get to those places. As you know the bureaucracy isn’t exactly flexible.	729141882173968384	12thMan.HawksFan	12manhawksfan		United States	no	structural	[]
1572288786322673665	yes	Tue Sep 20 18:17:13 +0000 2022	The #portland of Indiana. This is what happens when you bus in homeless crackheads. #indiana #LiberalHypocrisy	1351977394178035766	King Capitalist	KingCapitalist		United States	yes	individual	['homeless  ', 'crackheads  ']
1632872993801244672	yes	Mon Mar 06 22:37:13 +0000 2023	@GavinNewsom @Walgreens Hey hair jell brain, why don’t you focus on doing your job and get on the homeless problem instead of being a Twitter troll.	1615375996966043648	Steven Monday	StevenMonday61		United States	yes	individual	['homeless  ', 'Twitter troll  ']
1608441581375311873	yes	Thu Dec 29 12:35:31 +0000 2022	I feel such a burning rage when I see the homeless. Down and fighting to survive in our rich for war nation. Homeless using yards for toilets. Begging, praying. We as a nation have the resources. We have Republican Democrat leadership who gives no Fucks for the homeless.	1391670709093642240	Jaha Hughes	Jaywatches2		United States	no	structural	['homeless  ', 'begging  ', 'using yards for toilets  ']
1592205328837402625	yes	Mon Nov 14 17:18:26 +0000 2022	Everyone say “Good luck at your interview today, Emily” cause a bitch is POOR and needs to start working again 😅	2565565501	🦦Cremily🦦	Cremily_		United States	yes	individual	['poor  ', 'needs to work  ', 'dependent on others  ']
1586493770270392336	yes	Sat Oct 29 23:02:45 +0000 2022	Honestly.... if I were you, I'd hope someone knows me. Actually, I'd be really worried if nobody did. Like .. remember? How you told me nobody will miss a homeless person like myself?	1433242813794340864	Aurorasa Zeitgeist	AurorasaSi		United States	yes	individual	['nobody cares  ', 'unworthy of attention  ', 'disposable']
1585522145081184257	yes	Thu Oct 27 06:41:51 +0000 2022	@CNN @CNNTonight McConnell’s coffee boy was so emotional and angry , first he looked like he was ready to attack the poor guy, Avondale later he was about to cry , a picture tells a story https://t.co/bQMrhsVtZq	842183341902299138	Terry Mohamadi	MohamadiTerry	United States	United States	yes	none	[]
1621312272231530496	yes	Fri Feb 03 00:59:02 +0000 2023	@KatStryker111 Citadel - Umm let us check. Hey guys, have you been taking money from the poor to give to the Rich? No boss honest. Citadel replying to SEC - Found nothing wrong guys. Thanks for asking though. Citadel = Wolf's in sheep's clothing.	1390327704340336648	Rager_Fox	FoxRager		United States	no	structural	['taking money from the poor  ', 'rich exploitation  ', 'deceitful']
1605965896832274432	yes	Thu Dec 22 16:38:01 +0000 2022	@52ndaccount @noeldkendall @TrueNorthCentre And kill lots of poor people already struggling to make ends meet. Guess that’s cool though 🤷‍♂️	1594169104621092865	I’m Biased Media	ImBiasedMedia		United States	yes	none	['poor  ', 'struggling  ', 'disposable']
1571322959075151873	yes	Sun Sep 18 02:19:21 +0000 2022	@ZemanLynnZ @GregAbbott_TX *And* “sanctuary cities” should not be a term used for political rhetoric when they cant back it up. Democrats want open borders so they can get their votes. It’s shameful how Dems are using those poor people!!! Shameful.	1011091187040735232	SuzieQ	SuzieQ_Carter		United States	yes	individual	['poor  ', 'dependent on welfare  ', 'used for political gain  ']
1618615251930615811	yes	Thu Jan 26 14:22:03 +0000 2023	@SocDoneLeft @Timcast 100% a flat national sales tax to replace the current income tax would be a huge benefit to the rich at the expense of the lower/ middle classes.	252371590	bigez952	bigez952		United States	no	structural	['benefit to the rich  ', 'expense to lower/middle classes  ']
1604910446909493248	yes	Mon Dec 19 18:44:02 +0000 2022	@NYMag @piersmorgan @karaswisher Piers Morgan is only trying to earn money off of Meghan and Harry's life. Who wants to hear the shit he's gonna talk perhaps people with cognitive dissonance, the uneducated.	1568272578338332673	Bucky J	BuckyJ16		United States	yes	individual	['uneducated  ']
1611833889584205824	yes	Sat Jan 07 21:15:20 +0000 2023	@GavinNewsom It’s extremely difficult to thrive in California. Also, I just a homeless person taking a dump on the sidewalk.	1138307083994972160	Spoliticus Media	SpoliticusMedia		United States	yes	individual	['homeless  ', 'unclean  ', 'disruptive  ']
1620518375075225600	yes	Tue Jan 31 20:24:23 +0000 2023	@SubtleBeats @Quantabtw @Kimbdayle @AlecStapp @silva_her the global poor are the ones who will be flooded and displaced from their homes by the hundreds of millions and suffer the most from agricultural shocks. this prevents that and is the most politically feasible method of doing so.	1086451347136888832	JuicyJuuce	JuicyJuuce		United States	no	structural	[]
1622112030005116928	yes	Sun Feb 05 05:56:59 +0000 2023	talking about being homeless feels like shit every time.	1121102338175848448	SN Désirée Cha	sndesireecha		United States	no	none	[]
1580974391986245638	yes	Fri Oct 14 17:30:42 +0000 2022	@Loravance25 @POTUS Clueless in WV, 🙄 you poor thing.	21570764	Darnelle	Darnish		United States	yes	individual	['clueless  ', 'poor']
1588199264764715009	yes	Thu Nov 03 15:59:46 +0000 2022	@FoxNews This is an outrage. This poor man has to be in first class.	991045458217848833	Floridian	Joey0U812		United States	no	individual	[]
